Country,Indicator,Attribute,Value
Mexico,Energy Technology RD&D Budget NC(millions) ,2007,..
Mexico,Energy Technology RD&D Budget NC(millions) ,2008,..
Mexico,Energy Technology RD&D Budget NC(millions) ,2009,..
Mexico,Energy Technology RD&D Budget NC(millions) ,2010,..
Mexico,Energy Technology RD&D Budget NC(millions) ,2011,..
Mexico,Energy Technology RD&D Budget NC(millions) ,2012,..
Mexico,Energy Technology RD&D Budget NC(millions) ,2013,3311.223
Mexico,Energy Technology RD&D Budget NC(millions) ,2014,2805.504
Mexico,Energy Technology RD&D Budget NC(millions) ,2015,1718.138
Mexico,Energy Technology RD&D Budget NC(millions) ,2016,2771.051
Mexico,Energy Technology RD&D Budget NC(millions) ,2017,3087.971
Mexico,Energy Technology RD&D Budget NC(millions) ,2018,2908.22
Mexico,Energy Technology RD&D Budget NC(millions) ,2019,926.389
Mexico,Energy Technology RD&D Budget NC(millions) ,2020 Estimated,789.909
Mexico,RD&D per thousand units of GDP ,1974,..
Mexico,RD&D per thousand units of GDP ,1975,..
Mexico,RD&D per thousand units of GDP ,1976,..
Mexico,RD&D per thousand units of GDP ,1977,..
Mexico,RD&D per thousand units of GDP ,1978,..
Mexico,RD&D per thousand units of GDP ,1979,..
Mexico,RD&D per thousand units of GDP ,1980,..
Mexico,RD&D per thousand units of GDP ,1981,..
Mexico,RD&D per thousand units of GDP ,1982,..
Mexico,RD&D per thousand units of GDP ,1983,..
Mexico,RD&D per thousand units of GDP ,1984,..
Mexico,RD&D per thousand units of GDP ,1985,..
Mexico,RD&D per thousand units of GDP ,1986,..
Mexico,RD&D per thousand units of GDP ,1987,..
Mexico,RD&D per thousand units of GDP ,1988,..
Mexico,RD&D per thousand units of GDP ,1989,..
Mexico,RD&D per thousand units of GDP ,1990,..
Mexico,RD&D per thousand units of GDP ,1991,..
Mexico,RD&D per thousand units of GDP ,1992,..
Mexico,RD&D per thousand units of GDP ,1993,..
Mexico,RD&D per thousand units of GDP ,1994,..
Mexico,RD&D per thousand units of GDP ,1995,..
Mexico,RD&D per thousand units of GDP ,1996,..
Mexico,RD&D per thousand units of GDP ,1997,..
Mexico,RD&D per thousand units of GDP ,1998,..
Mexico,RD&D per thousand units of GDP ,1999,..
Mexico,RD&D per thousand units of GDP ,2000,..
Mexico,RD&D per thousand units of GDP ,2001,..
Mexico,RD&D per thousand units of GDP ,2002,..
Mexico,RD&D per thousand units of GDP ,2003,..
Mexico,RD&D per thousand units of GDP ,2004,..
Mexico,RD&D per thousand units of GDP ,2005,..
Mexico,RD&D per thousand units of GDP ,2006,..
Mexico,RD&D per thousand units of GDP ,2007,..
Mexico,RD&D per thousand units of GDP ,2008,..
Mexico,RD&D per thousand units of GDP ,2009,..
Mexico,RD&D per thousand units of GDP ,2010,..
Mexico,RD&D per thousand units of GDP ,2011,..
Mexico,RD&D per thousand units of GDP ,2012,..
Mexico,RD&D per thousand units of GDP ,2013,0.203
Mexico,RD&D per thousand units of GDP ,2014,0.161
Mexico,RD&D per thousand units of GDP ,2015,0.093
Mexico,RD&D per thousand units of GDP ,2016,0.138
Mexico,RD&D per thousand units of GDP ,2017,0.141
Mexico,RD&D per thousand units of GDP ,2018,0.124
Mexico,RD&D per thousand units of GDP ,2019,0.038
Mexico,RD&D per thousand units of GDP ,2020 Estimated,0.034
Netherlands,Nominal GDP NC (millions) ,1974,104141.184
Netherlands,Nominal GDP NC (millions) ,1975,115368.045
Netherlands,Nominal GDP NC (millions) ,1976,131603.22
Netherlands,Nominal GDP NC (millions) ,1977,142865.772
Netherlands,Nominal GDP NC (millions) ,1978,154176.015
Netherlands,Nominal GDP NC (millions) ,1979,163480.818
Netherlands,Nominal GDP NC (millions) ,1980,176192.904
Netherlands,Nominal GDP NC (millions) ,1981,185821.327
Netherlands,Nominal GDP NC (millions) ,1982,192082.176
Netherlands,Nominal GDP NC (millions) ,1983,198748.572
Netherlands,Nominal GDP NC (millions) ,1984,209685.74
Netherlands,Nominal GDP NC (millions) ,1985,216873.3
Netherlands,Nominal GDP NC (millions) ,1986,223283.229
Netherlands,Nominal GDP NC (millions) ,1987,225360.685
Netherlands,Nominal GDP NC (millions) ,1988,235042.15
Netherlands,Nominal GDP NC (millions) ,1989,248650.446
Netherlands,Nominal GDP NC (millions) ,1990,263243.784
Netherlands,Nominal GDP NC (millions) ,1991,277822.447
Netherlands,Nominal GDP NC (millions) ,1992,289550.001
Netherlands,Nominal GDP NC (millions) ,1993,298056.28
Netherlands,Nominal GDP NC (millions) ,1994,313256.032
Netherlands,Nominal GDP NC (millions) ,1995,329590.404
Netherlands,Nominal GDP NC (millions) ,1996,344522.952
Netherlands,Nominal GDP NC (millions) ,1997,369069.792
Netherlands,Nominal GDP NC (millions) ,1998,394242.487
Netherlands,Nominal GDP NC (millions) ,1999,419661.96
Netherlands,Nominal GDP NC (millions) ,2000,451786.934
Netherlands,Nominal GDP NC (millions) ,2001,481909.176
Netherlands,Nominal GDP NC (millions) ,2002,501416.894
Netherlands,Nominal GDP NC (millions) ,2003,512933.24
Netherlands,Nominal GDP NC (millions) ,2004,529197.51
Netherlands,Nominal GDP NC (millions) ,2005,550603.476
Netherlands,Nominal GDP NC (millions) ,2006,584431.12
Netherlands,Nominal GDP NC (millions) ,2007,619143.198
Netherlands,Nominal GDP NC (millions) ,2008,646879.7
Netherlands,Nominal GDP NC (millions) ,2009,625127.974
Netherlands,Nominal GDP NC (millions) ,2010,639503.93
Netherlands,Nominal GDP NC (millions) ,2011,650099.151
Netherlands,Nominal GDP NC (millions) ,2012,652754.217
Netherlands,Nominal GDP NC (millions) ,2013,660579.48
Netherlands,Nominal GDP NC (millions) ,2014,671335.008
Netherlands,Nominal GDP NC (millions) ,2015,690008
Netherlands,Nominal GDP NC (millions) ,2016,708656.655
Netherlands,Nominal GDP NC (millions) ,2017,737993.169
Netherlands,Nominal GDP NC (millions) ,2018,773986.138
Netherlands,Nominal GDP NC (millions) ,2019,810381.104
Netherlands,Nominal GDP NC (millions) ,2020 Estimated,798964.208
Netherlands,Energy Technology RD&D Budget NC(millions),1974,51.459
Netherlands,Energy Technology RD&D Budget NC(millions),1975,66.796
Netherlands,Energy Technology RD&D Budget NC(millions),1976,104.914
Netherlands,Energy Technology RD&D Budget NC(millions),1977,113.717
Netherlands,Energy Technology RD&D Budget NC(millions),1978,121.114
Netherlands,Energy Technology RD&D Budget NC(millions),1979,134.5
Netherlands,Energy Technology RD&D Budget NC(millions),1980,143.894
Netherlands,Energy Technology RD&D Budget NC(millions),1981,157.916
Netherlands,Energy Technology RD&D Budget NC(millions),1982,131.142
Netherlands,Energy Technology RD&D Budget NC(millions),1983,132.05
Netherlands,Energy Technology RD&D Budget NC(millions),1984,119.208
Netherlands,Energy Technology RD&D Budget NC(millions),1985,172.119
Netherlands,Energy Technology RD&D Budget NC(millions),1986,126.605
Netherlands,Energy Technology RD&D Budget NC(millions),1987,122.884
Netherlands,Energy Technology RD&D Budget NC(millions),1988,111.448
Netherlands,Energy Technology RD&D Budget NC(millions),1989,127.013
Netherlands,Energy Technology RD&D Budget NC(millions),1990,137.995
Netherlands,Energy Technology RD&D Budget NC(millions),1991,137.995
Netherlands,Energy Technology RD&D Budget NC(millions),1992,135.953
Netherlands,Energy Technology RD&D Budget NC(millions),1993,153.577
Netherlands,Energy Technology RD&D Budget NC(millions),1994,165.855
Netherlands,Energy Technology RD&D Budget NC(millions),1995,121.159
Netherlands,Energy Technology RD&D Budget NC(millions),1996,127.058
Netherlands,Energy Technology RD&D Budget NC(millions),1997,146.198
Netherlands,Energy Technology RD&D Budget NC(millions),1998,140.069
Netherlands,Energy Technology RD&D Budget NC(millions),1999,140.664
Netherlands,Energy Technology RD&D Budget NC(millions),2000,126.392
Netherlands,Energy Technology RD&D Budget NC(millions),2001,159.256
Netherlands,Energy Technology RD&D Budget NC(millions),2002,140.208
Netherlands,Energy Technology RD&D Budget NC(millions),2003,128.232
Netherlands,Energy Technology RD&D Budget NC(millions),2004,..
Netherlands,Energy Technology RD&D Budget NC(millions),2005,120.5
Netherlands,Energy Technology RD&D Budget NC(millions),2006,133.5
Netherlands,Energy Technology RD&D Budget NC(millions),2007,207.8
Netherlands,Energy Technology RD&D Budget NC(millions),2008,147.7
Netherlands,Energy Technology RD&D Budget NC(millions),2009,207.7
Netherlands,Energy Technology RD&D Budget NC(millions),2010,350.382
Netherlands,Energy Technology RD&D Budget NC(millions),2011,150.76
Netherlands,Energy Technology RD&D Budget NC(millions),2012,197.02
Netherlands,Energy Technology RD&D Budget NC(millions),2013,185.483
Netherlands,Energy Technology RD&D Budget NC(millions),2014,152.978
Netherlands,Energy Technology RD&D Budget NC(millions),2015,184.713
Netherlands,Energy Technology RD&D Budget NC(millions),2016,172.178
Netherlands,Energy Technology RD&D Budget NC(millions),2017,199.567
Netherlands,Energy Technology RD&D Budget NC(millions),2018,235.93
Netherlands,Energy Technology RD&D Budget NC(millions),2019,286.513
Netherlands,Energy Technology RD&D Budget NC(millions),2020 Estimated,..
Netherlands,RD&D per thousand units of GDP,1974,0.494
Netherlands,RD&D per thousand units of GDP,1975,0.579
Netherlands,RD&D per thousand units of GDP,1976,0.797
Netherlands,RD&D per thousand units of GDP,1977,0.796
Netherlands,RD&D per thousand units of GDP,1978,0.786
Netherlands,RD&D per thousand units of GDP,1979,0.823
Netherlands,RD&D per thousand units of GDP,1980,0.817
Netherlands,RD&D per thousand units of GDP,1981,0.85
Netherlands,RD&D per thousand units of GDP,1982,0.683
Netherlands,RD&D per thousand units of GDP,1983,0.664
Netherlands,RD&D per thousand units of GDP,1984,0.569
Netherlands,RD&D per thousand units of GDP,1985,0.794
Netherlands,RD&D per thousand units of GDP,1986,0.567
Netherlands,RD&D per thousand units of GDP,1987,0.545
Netherlands,RD&D per thousand units of GDP,1988,0.474
Netherlands,RD&D per thousand units of GDP,1989,0.511
Netherlands,RD&D per thousand units of GDP,1990,0.524
Netherlands,RD&D per thousand units of GDP,1991,0.497
Netherlands,RD&D per thousand units of GDP,1992,0.47
Netherlands,RD&D per thousand units of GDP,1993,0.515
Netherlands,RD&D per thousand units of GDP,1994,0.529
Netherlands,RD&D per thousand units of GDP,1995,0.368
Netherlands,RD&D per thousand units of GDP,1996,0.369
Netherlands,RD&D per thousand units of GDP,1997,0.396
Netherlands,RD&D per thousand units of GDP,1998,0.355
Netherlands,RD&D per thousand units of GDP,1999,0.335
Netherlands,RD&D per thousand units of GDP,2000,0.28
Netherlands,RD&D per thousand units of GDP,2001,0.33
Netherlands,RD&D per thousand units of GDP,2002,0.28
Netherlands,RD&D per thousand units of GDP,2003,0.25
Netherlands,RD&D per thousand units of GDP,2004,..
Netherlands,RD&D per thousand units of GDP,2005,0.219
Netherlands,RD&D per thousand units of GDP,2006,0.228
Netherlands,RD&D per thousand units of GDP,2007,0.336
Netherlands,RD&D per thousand units of GDP,2008,0.228
Netherlands,RD&D per thousand units of GDP,2009,0.332
Netherlands,RD&D per thousand units of GDP,2010,0.548
Netherlands,RD&D per thousand units of GDP,2011,0.232
Netherlands,RD&D per thousand units of GDP,2012,0.302
Netherlands,RD&D per thousand units of GDP,2013,0.281
Netherlands,RD&D per thousand units of GDP,2014,0.228
Netherlands,RD&D per thousand units of GDP,2015,0.268
Netherlands,RD&D per thousand units of GDP,2016,0.243
Netherlands,RD&D per thousand units of GDP,2017,0.27
Netherlands,RD&D per thousand units of GDP,2018,0.305
Netherlands,RD&D per thousand units of GDP,2019,0.354
Netherlands,RD&D per thousand units of GDP,2020 Estimated,..
New Zealand,Nominal GDP NC (millions) ,1974,10171.2
New Zealand,Nominal GDP NC (millions) ,1975,11556.765
New Zealand,Nominal GDP NC (millions) ,1976,13975.906
New Zealand,Nominal GDP NC (millions) ,1977,15646.63
New Zealand,Nominal GDP NC (millions) ,1978,17822.992
New Zealand,Nominal GDP NC (millions) ,1979,20593.714
New Zealand,Nominal GDP NC (millions) ,1980,24002.635
New Zealand,Nominal GDP NC (millions) ,1981,29068.91
New Zealand,Nominal GDP NC (millions) ,1982,33435.628
New Zealand,Nominal GDP NC (millions) ,1983,37238.825
New Zealand,Nominal GDP NC (millions) ,1984,42265.696
New Zealand,Nominal GDP NC (millions) ,1985,48804.4
New Zealand,Nominal GDP NC (millions) ,1986,58010.736
New Zealand,Nominal GDP NC (millions) ,1987,65207.104
New Zealand,Nominal GDP NC (millions) ,1988,70672.06
New Zealand,Nominal GDP NC (millions) ,1989,74603.335
New Zealand,Nominal GDP NC (millions) ,1990,76197.968
New Zealand,Nominal GDP NC (millions) ,1991,75942.048
New Zealand,Nominal GDP NC (millions) ,1992,78256.765
New Zealand,Nominal GDP NC (millions) ,1993,84418.184
New Zealand,Nominal GDP NC (millions) ,1994,90363.18
New Zealand,Nominal GDP NC (millions) ,1995,96227.01
New Zealand,Nominal GDP NC (millions) ,1996,101091.671
New Zealand,Nominal GDP NC (millions) ,1997,104889.554
New Zealand,Nominal GDP NC (millions) ,1998,106787.28
New Zealand,Nominal GDP NC (millions) ,1999,113157.916
New Zealand,Nominal GDP NC (millions) ,2000,119908.929
New Zealand,Nominal GDP NC (millions) ,2001,128669.463
New Zealand,Nominal GDP NC (millions) ,2002,135179.148
New Zealand,Nominal GDP NC (millions) ,2003,144579.404
New Zealand,Nominal GDP NC (millions) ,2004,154615.955
New Zealand,Nominal GDP NC (millions) ,2005,162839.2
New Zealand,Nominal GDP NC (millions) ,2006,171927.6
New Zealand,Nominal GDP NC (millions) ,2007,186729.888
New Zealand,Nominal GDP NC (millions) ,2008,189346.332
New Zealand,Nominal GDP NC (millions) ,2009,194335.038
New Zealand,Nominal GDP NC (millions) ,2010,203330.034
New Zealand,Nominal GDP NC (millions) ,2011,213006.09
New Zealand,Nominal GDP NC (millions) ,2012,217396.407
New Zealand,Nominal GDP NC (millions) ,2013,232768.158
New Zealand,Nominal GDP NC (millions) ,2014,242783.535
New Zealand,Nominal GDP NC (millions) ,2015,255340
New Zealand,Nominal GDP NC (millions) ,2016,271392.768
New Zealand,Nominal GDP NC (millions) ,2017,291368.259
New Zealand,Nominal GDP NC (millions) ,2018,306589.472
New Zealand,Nominal GDP NC (millions) ,2019,321980.37
New Zealand,Nominal GDP NC (millions) ,2020 Estimated,325275.396
New Zealand,Energy Technology RD&D Budget NC(millions),1974,..
New Zealand,Energy Technology RD&D Budget NC(millions),1975,2.34
New Zealand,Energy Technology RD&D Budget NC(millions),1976,2.83
New Zealand,Energy Technology RD&D Budget NC(millions),1977,3.11
New Zealand,Energy Technology RD&D Budget NC(millions),1978,4.88
New Zealand,Energy Technology RD&D Budget NC(millions),1979,6.91
New Zealand,Energy Technology RD&D Budget NC(millions),1980,13.49
New Zealand,Energy Technology RD&D Budget NC(millions),1981,13.33
New Zealand,Energy Technology RD&D Budget NC(millions),1982,13.44
New Zealand,Energy Technology RD&D Budget NC(millions),1983,13.21
New Zealand,Energy Technology RD&D Budget NC(millions),1984,16.81
New Zealand,Energy Technology RD&D Budget NC(millions),1985,17.69
New Zealand,Energy Technology RD&D Budget NC(millions),1986,10.89
New Zealand,Energy Technology RD&D Budget NC(millions),1987,4.29
New Zealand,Energy Technology RD&D Budget NC(millions),1988,..
New Zealand,Energy Technology RD&D Budget NC(millions),1989,..
New Zealand,Energy Technology RD&D Budget NC(millions),1990,2
New Zealand,Energy Technology RD&D Budget NC(millions),1991,1.99
New Zealand,Energy Technology RD&D Budget NC(millions),1992,..
New Zealand,Energy Technology RD&D Budget NC(millions),1993,4.66
New Zealand,Energy Technology RD&D Budget NC(millions),1994,3.791
New Zealand,Energy Technology RD&D Budget NC(millions),1995,4.366
New Zealand,Energy Technology RD&D Budget NC(millions),1996,5.31
New Zealand,Energy Technology RD&D Budget NC(millions),1997,5.112
New Zealand,Energy Technology RD&D Budget NC(millions),1998,6.362
New Zealand,Energy Technology RD&D Budget NC(millions),1999,6.12
New Zealand,Energy Technology RD&D Budget NC(millions),2000,6.424
New Zealand,Energy Technology RD&D Budget NC(millions),2001,8.915
New Zealand,Energy Technology RD&D Budget NC(millions),2002,10.077
New Zealand,Energy Technology RD&D Budget NC(millions),2003,11.539
New Zealand,Energy Technology RD&D Budget NC(millions),2004,13.392
New Zealand,Energy Technology RD&D Budget NC(millions),2005,13.342
New Zealand,Energy Technology RD&D Budget NC(millions),2006,16.695
New Zealand,Energy Technology RD&D Budget NC(millions),2007,21.602
New Zealand,Energy Technology RD&D Budget NC(millions),2008,33.456
New Zealand,Energy Technology RD&D Budget NC(millions),2009,33.365
New Zealand,Energy Technology RD&D Budget NC(millions),2010,33.225
New Zealand,Energy Technology RD&D Budget NC(millions),2011,25.42
New Zealand,Energy Technology RD&D Budget NC(millions),2012,21.22
New Zealand,Energy Technology RD&D Budget NC(millions),2013,21.547
New Zealand,Energy Technology RD&D Budget NC(millions),2014,22.159
New Zealand,Energy Technology RD&D Budget NC(millions),2015,21.892
New Zealand,Energy Technology RD&D Budget NC(millions),2016,15.214
New Zealand,Energy Technology RD&D Budget NC(millions),2017,31.949
New Zealand,Energy Technology RD&D Budget NC(millions),2018,30.222
New Zealand,Energy Technology RD&D Budget NC(millions),2019,35.646
New Zealand,Energy Technology RD&D Budget NC(millions),2020 Estimated,..
New Zealand,RD&D per thousand units of GDP,1974,..
New Zealand,RD&D per thousand units of GDP,1975,0.202
New Zealand,RD&D per thousand units of GDP,1976,0.202
New Zealand,RD&D per thousand units of GDP,1977,0.199
New Zealand,RD&D per thousand units of GDP,1978,0.274
New Zealand,RD&D per thousand units of GDP,1979,0.336
New Zealand,RD&D per thousand units of GDP,1980,0.562
New Zealand,RD&D per thousand units of GDP,1981,0.459
New Zealand,RD&D per thousand units of GDP,1982,0.402
New Zealand,RD&D per thousand units of GDP,1983,0.355
New Zealand,RD&D per thousand units of GDP,1984,0.398
New Zealand,RD&D per thousand units of GDP,1985,0.362
New Zealand,RD&D per thousand units of GDP,1986,0.188
New Zealand,RD&D per thousand units of GDP,1987,0.066
New Zealand,RD&D per thousand units of GDP,1988,..
New Zealand,RD&D per thousand units of GDP,1989,..
New Zealand,RD&D per thousand units of GDP,1990,0.026
New Zealand,RD&D per thousand units of GDP,1991,0.026
New Zealand,RD&D per thousand units of GDP,1992,..
New Zealand,RD&D per thousand units of GDP,1993,0.055
New Zealand,RD&D per thousand units of GDP,1994,0.042
New Zealand,RD&D per thousand units of GDP,1995,0.045
New Zealand,RD&D per thousand units of GDP,1996,0.053
New Zealand,RD&D per thousand units of GDP,1997,0.049
New Zealand,RD&D per thousand units of GDP,1998,0.06
