,Country,Currency_type,Sectors,Year,Amount
46516,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,1978,1.073
46517,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,1979,1.095
46518,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,1980,3.837
46519,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,1981,6.193
46520,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,1982,4.833
46521,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,1983,6.01
46522,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,1984,6.333
46523,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,1985,4.539
46524,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,1986,1.771
46525,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,1987,0.4
46526,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,1988,0.0
46527,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,1989,0.0
46528,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,1990,0.0
46529,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,1991,0.0
46530,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,1992,0.0
46531,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,1993,0.0
46532,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,1994,0.365
46533,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,1995,0.282
46534,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,1996,0.105
46535,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,1997,0.0
46536,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,1998,1.18
46537,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,1999,0.549
46538,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,2000,0.596
46539,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,2001,0.219
46540,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,2002,0.561
46541,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,2003,1.933
46542,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,2004,0.444
46543,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,2005,0.435
46544,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,2006,0.568
46545,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,2007,1.927
46546,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,2008,1.869
46547,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,2009,1.056
46548,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,2010,1.018
46549,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,2011,0.0
46550,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,2012,0.0
46551,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,2013,0.0
46552,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,2014,0.0
46553,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,2015,0.0
46554,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,2016,0.0
46555,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,2017,0.0
46556,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,2018,0.0
46557,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,2019,0.0
46558,New Zealand,USD (2020 prices and exchange rates),Other cross-cutting technologies/research,2020,0.0
46560,New Zealand,USD (2020 prices and exchange rates),Unallocated,1974,0.0
46561,New Zealand,USD (2020 prices and exchange rates),Unallocated,1975,0.0
46562,New Zealand,USD (2020 prices and exchange rates),Unallocated,1976,0.0
46563,New Zealand,USD (2020 prices and exchange rates),Unallocated,1977,0.0
46564,New Zealand,USD (2020 prices and exchange rates),Unallocated,1978,0.0
46565,New Zealand,USD (2020 prices and exchange rates),Unallocated,1979,0.0
46566,New Zealand,USD (2020 prices and exchange rates),Unallocated,1980,0.0
46567,New Zealand,USD (2020 prices and exchange rates),Unallocated,1981,0.0
46568,New Zealand,USD (2020 prices and exchange rates),Unallocated,1982,0.0
46569,New Zealand,USD (2020 prices and exchange rates),Unallocated,1983,0.0
46570,New Zealand,USD (2020 prices and exchange rates),Unallocated,1984,0.0
46571,New Zealand,USD (2020 prices and exchange rates),Unallocated,1985,0.0
46572,New Zealand,USD (2020 prices and exchange rates),Unallocated,1986,0.0
46573,New Zealand,USD (2020 prices and exchange rates),Unallocated,1987,0.0
46574,New Zealand,USD (2020 prices and exchange rates),Unallocated,1988,0.0
46575,New Zealand,USD (2020 prices and exchange rates),Unallocated,1989,0.0
46576,New Zealand,USD (2020 prices and exchange rates),Unallocated,1990,0.0
46577,New Zealand,USD (2020 prices and exchange rates),Unallocated,1991,0.0
46578,New Zealand,USD (2020 prices and exchange rates),Unallocated,1992,0.0
46579,New Zealand,USD (2020 prices and exchange rates),Unallocated,1993,0.0
46580,New Zealand,USD (2020 prices and exchange rates),Unallocated,1994,0.0
46581,New Zealand,USD (2020 prices and exchange rates),Unallocated,1995,0.0
46582,New Zealand,USD (2020 prices and exchange rates),Unallocated,1996,0.0
46583,New Zealand,USD (2020 prices and exchange rates),Unallocated,1997,0.0
46584,New Zealand,USD (2020 prices and exchange rates),Unallocated,1998,0.0
46585,New Zealand,USD (2020 prices and exchange rates),Unallocated,1999,0.0
46586,New Zealand,USD (2020 prices and exchange rates),Unallocated,2000,0.0
46587,New Zealand,USD (2020 prices and exchange rates),Unallocated,2001,0.0
46588,New Zealand,USD (2020 prices and exchange rates),Unallocated,2002,0.0
46589,New Zealand,USD (2020 prices and exchange rates),Unallocated,2003,0.0
46590,New Zealand,USD (2020 prices and exchange rates),Unallocated,2004,0.0
46591,New Zealand,USD (2020 prices and exchange rates),Unallocated,2005,0.0
46592,New Zealand,USD (2020 prices and exchange rates),Unallocated,2006,0.0
46593,New Zealand,USD (2020 prices and exchange rates),Unallocated,2007,0.0
46594,New Zealand,USD (2020 prices and exchange rates),Unallocated,2008,0.0
46595,New Zealand,USD (2020 prices and exchange rates),Unallocated,2009,0.0
46596,New Zealand,USD (2020 prices and exchange rates),Unallocated,2010,0.0
46597,New Zealand,USD (2020 prices and exchange rates),Unallocated,2011,0.0
46598,New Zealand,USD (2020 prices and exchange rates),Unallocated,2012,0.0
46599,New Zealand,USD (2020 prices and exchange rates),Unallocated,2013,0.0
46600,New Zealand,USD (2020 prices and exchange rates),Unallocated,2014,0.0
46601,New Zealand,USD (2020 prices and exchange rates),Unallocated,2015,0.0
46602,New Zealand,USD (2020 prices and exchange rates),Unallocated,2016,0.0
46603,New Zealand,USD (2020 prices and exchange rates),Unallocated,2017,3.977
46604,New Zealand,USD (2020 prices and exchange rates),Unallocated,2018,3.936
46605,New Zealand,USD (2020 prices and exchange rates),Unallocated,2019,7.14
46606,New Zealand,USD (2020 prices and exchange rates),Unallocated,2020,0.0
46608,New Zealand,USD (2020 prices and exchange rates),Total Budget,1974,0.0
46609,New Zealand,USD (2020 prices and exchange rates),Total Budget,1975,15.308
46610,New Zealand,USD (2020 prices and exchange rates),Total Budget,1976,15.451
46611,New Zealand,USD (2020 prices and exchange rates),Total Budget,1977,14.57
46612,New Zealand,USD (2020 prices and exchange rates),Total Budget,1978,20.134
46613,New Zealand,USD (2020 prices and exchange rates),Total Budget,1979,25.215
46614,New Zealand,USD (2020 prices and exchange rates),Total Budget,1980,42.776
46615,New Zealand,USD (2020 prices and exchange rates),Total Budget,1981,36.527
46616,New Zealand,USD (2020 prices and exchange rates),Total Budget,1982,32.316
46617,New Zealand,USD (2020 prices and exchange rates),Total Budget,1983,29.515
46618,New Zealand,USD (2020 prices and exchange rates),Total Budget,1984,34.678
46619,New Zealand,USD (2020 prices and exchange rates),Total Budget,1985,32.114
46620,New Zealand,USD (2020 prices and exchange rates),Total Budget,1986,16.073
46621,New Zealand,USD (2020 prices and exchange rates),Total Budget,1987,5.726
46622,New Zealand,USD (2020 prices and exchange rates),Total Budget,1988,0.0
46623,New Zealand,USD (2020 prices and exchange rates),Total Budget,1989,0.0
46624,New Zealand,USD (2020 prices and exchange rates),Total Budget,1990,2.358
46625,New Zealand,USD (2020 prices and exchange rates),Total Budget,1991,2.316
46626,New Zealand,USD (2020 prices and exchange rates),Total Budget,1992,0.0
46627,New Zealand,USD (2020 prices and exchange rates),Total Budget,1993,5.263
46628,New Zealand,USD (2020 prices and exchange rates),Total Budget,1994,4.209
46629,New Zealand,USD (2020 prices and exchange rates),Total Budget,1995,4.761
46630,New Zealand,USD (2020 prices and exchange rates),Total Budget,1996,5.696
46631,New Zealand,USD (2020 prices and exchange rates),Total Budget,1997,5.443
46632,New Zealand,USD (2020 prices and exchange rates),Total Budget,1998,6.725
46633,New Zealand,USD (2020 prices and exchange rates),Total Budget,1999,6.422
46634,New Zealand,USD (2020 prices and exchange rates),Total Budget,2000,6.506
46635,New Zealand,USD (2020 prices and exchange rates),Total Budget,2001,8.737
46636,New Zealand,USD (2020 prices and exchange rates),Total Budget,2002,9.875
46637,New Zealand,USD (2020 prices and exchange rates),Total Budget,2003,11.054
46638,New Zealand,USD (2020 prices and exchange rates),Total Budget,2004,12.388
46639,New Zealand,USD (2020 prices and exchange rates),Total Budget,2005,12.11
46640,New Zealand,USD (2020 prices and exchange rates),Total Budget,2006,14.713
46641,New Zealand,USD (2020 prices and exchange rates),Total Budget,2007,18.198
46642,New Zealand,USD (2020 prices and exchange rates),Total Budget,2008,27.328
46643,New Zealand,USD (2020 prices and exchange rates),Total Budget,2009,27.101
46644,New Zealand,USD (2020 prices and exchange rates),Total Budget,2010,26.027
46645,New Zealand,USD (2020 prices and exchange rates),Total Budget,2011,19.513
46646,New Zealand,USD (2020 prices and exchange rates),Total Budget,2012,16.375
46647,New Zealand,USD (2020 prices and exchange rates),Total Budget,2013,15.853
46648,New Zealand,USD (2020 prices and exchange rates),Total Budget,2014,16.204
46649,New Zealand,USD (2020 prices and exchange rates),Total Budget,2015,15.897
46650,New Zealand,USD (2020 prices and exchange rates),Total Budget,2016,10.788
46651,New Zealand,USD (2020 prices and exchange rates),Total Budget,2017,22.032
46652,New Zealand,USD (2020 prices and exchange rates),Total Budget,2018,20.626
46653,New Zealand,USD (2020 prices and exchange rates),Total Budget,2019,23.639
46654,New Zealand,USD (2020 prices and exchange rates),Total Budget,2020,0.0
48384,Norway,USD (2020 prices and exchange rates),Energy efficiency,1974,0.0
48385,Norway,USD (2020 prices and exchange rates),Energy efficiency,1975,0.0
48386,Norway,USD (2020 prices and exchange rates),Energy efficiency,1976,0.0
48387,Norway,USD (2020 prices and exchange rates),Energy efficiency,1977,0.0
48388,Norway,USD (2020 prices and exchange rates),Energy efficiency,1978,13.491
48389,Norway,USD (2020 prices and exchange rates),Energy efficiency,1979,17.598
48390,Norway,USD (2020 prices and exchange rates),Energy efficiency,1980,15.692
48391,Norway,USD (2020 prices and exchange rates),Energy efficiency,1981,14.067
48392,Norway,USD (2020 prices and exchange rates),Energy efficiency,1982,12.195
48393,Norway,USD (2020 prices and exchange rates),Energy efficiency,1983,11.572
48394,Norway,USD (2020 prices and exchange rates),Energy efficiency,1984,10.31
48395,Norway,USD (2020 prices and exchange rates),Energy efficiency,1985,9.362
48396,Norway,USD (2020 prices and exchange rates),Energy efficiency,1986,13.298
48397,Norway,USD (2020 prices and exchange rates),Energy efficiency,1987,6.854
48398,Norway,USD (2020 prices and exchange rates),Energy efficiency,1988,15.993
48399,Norway,USD (2020 prices and exchange rates),Energy efficiency,1989,17.299
48400,Norway,USD (2020 prices and exchange rates),Energy efficiency,1990,16.218
48401,Norway,USD (2020 prices and exchange rates),Energy efficiency,1991,19.28
48402,Norway,USD (2020 prices and exchange rates),Energy efficiency,1992,22.867
48403,Norway,USD (2020 prices and exchange rates),Energy efficiency,1993,21.857
48404,Norway,USD (2020 prices and exchange rates),Energy efficiency,1994,12.583
48405,Norway,USD (2020 prices and exchange rates),Energy efficiency,1995,2.976
48406,Norway,USD (2020 prices and exchange rates),Energy efficiency,1996,2.696
48407,Norway,USD (2020 prices and exchange rates),Energy efficiency,1997,2.533
48408,Norway,USD (2020 prices and exchange rates),Energy efficiency,1998,2.398
48409,Norway,USD (2020 prices and exchange rates),Energy efficiency,1999,2.287
48410,Norway,USD (2020 prices and exchange rates),Energy efficiency,2000,2.344
48411,Norway,USD (2020 prices and exchange rates),Energy efficiency,2001,2.129
48412,Norway,USD (2020 prices and exchange rates),Energy efficiency,2002,2.722
48413,Norway,USD (2020 prices and exchange rates),Energy efficiency,2003,2.89
48414,Norway,USD (2020 prices and exchange rates),Energy efficiency,2004,2.45
48415,Norway,USD (2020 prices and exchange rates),Energy efficiency,2005,3.302
48416,Norway,USD (2020 prices and exchange rates),Energy efficiency,2006,2.63
48417,Norway,USD (2020 prices and exchange rates),Energy efficiency,2007,4.507
48418,Norway,USD (2020 prices and exchange rates),Energy efficiency,2008,4.094
48419,Norway,USD (2020 prices and exchange rates),Energy efficiency,2009,16.763
48420,Norway,USD (2020 prices and exchange rates),Energy efficiency,2010,23.444
48421,Norway,USD (2020 prices and exchange rates),Energy efficiency,2011,22.099
48422,Norway,USD (2020 prices and exchange rates),Energy efficiency,2012,23.731
48423,Norway,USD (2020 prices and exchange rates),Energy efficiency,2013,47.254
48424,Norway,USD (2020 prices and exchange rates),Energy efficiency,2014,206.168
48425,Norway,USD (2020 prices and exchange rates),Energy efficiency,2015,162.506
